3631113,2450010,56.67177582,23.32822418,-2.33282256,-44
3641115,2450141,57.11912918,22.88087082,-2.28808713,-43
3651120,2450271,56.66611099,23.33388901,-2.33338904,-44
3661122,2450401,56.68311310,23.31688690,-2.33168864,-44
3671126,2450531,56.67177582,23.32822418,-2.33282256,-44
3681129,2450661,56.67744064,23.32255936,-2.33225608,-44
3691133,2450792,57.10771561,22.89228439,-2.28922844,-43
3701136,2450922,56.67744064,23.32255936,-2.33225608,-44
3711140,2451053,57.10771561,22.89228439,-2.28922844,-43
3721143,2451184,57.11342239,22.88657761,-2.28865790,-43
3731146,2451314,56.67744064,23.32255936,-2.33225608,-44
3741149,2451445,57.11342239,22.88657761,-2.28865790,-43
3751153,2451575,56.67177582,23.32822418,-2.33282256,-44
3761155,2451705,56.68311310,23.31688690,-2.33168864,-44
3771160,2451835,56.66611099,23.33388901,-2.33338904,-44
3781162,2451965,56.68311310,23.31688690,-2.33168864,-44
3791166,2452095,56.67177582,23.32822418,-2.33282256,-44
3801169,2452226,57.11342239,22.88657761,-2.28865790,-43
3811173,2452356,56.67177582,23.32822418,-2.33282256,-44
3821175,2452487,57.11912918,22.88087082,-2.28808713,-43
3831180,2452618,57.10200500,22.89799500,-2.28979945,-43
3841183,2452749,57.11342239,22.88657761,-2.28865790,-43
3851187,2452879,56.67177582,23.32822418,-2.33282256,-44
3861189,2453009,56.68311310,23.31688690,-2.33168864,-44
3871193,2453139,56.67177582,23.32822418,-2.33282256,-44
3881196,2453269,56.67744064,23.32255936,-2.33225608,-44
3891200,2453399,56.67177582,23.32822418,-2.33282256,-44
3901202,2453529,56.68311310,23.31688690,-2.33168864,-44
3911207,2453660,57.10200500,22.89799500,-2.28979945,-43
3921209,2453791,57.11912918,22.88087082,-2.28808713,-43
3931213,2453922,57.10771561,22.89228439,-2.28922844,-43
3941216,2454053,57.11342239,22.88657761,-2.28865790,-43
3951220,2454183,56.67177582,23.32822418,-2.33282256,-44
3961223,2454313,56.67744064,23.32255936,-2.33225608,-44
3971227,2454444,57.10771561,22.89228439,-2.28922844,-43
3981230,2454574,56.67744064,23.32255936,-2.33225608,-44
3991233,2454704,56.67744064,23.32255936,-2.33225608,-44
4001236,2454834,56.67744064,23.32255936,-2.33225608,-44
4011240,2454964,56.67177582,23.32822418,-2.33282256,-44
4021242,2455094,56.68311310,23.31688690,-2.33168864,-44
4031247,2455225,57.10200500,22.89799500,-2.28979945,-43
4041250,2455356,57.11342239,22.88657761,-2.28865790,-43
4051254,2455487,57.10771561,22.89228439,-2.28922844,-43
4061256,2455617,56.68311310,23.31688690,-2.33168864,-44
4071260,2455748,57.10771561,22.89228439,-2.28922844,-43
4081263,2455878,56.67744064,23.32255936,-2.33225608,-44
4091267,2456008,56.67177582,23.32822418,-2.33282256,-44
4101270,2456138,56.67744064,23.32255936,-2.33225608,-44
4111274,2456268,56.67177582,23.32822418,-2.33282256,-44
4121276,2456398,56.68311310,23.31688690,-2.33168864,-44
4131280,2456528,56.67177582,23.32822418,-2.33282256,-44
4141283,2456659,57.11342239,22.88657761,-2.28865790,-43
4151287,2456790,57.10771561,22.89228439,-2.28922844,-43
4161290,2456921,57.11342239,22.88657761,-2.28865790,-43
4171294,2457051,56.67177582,23.32822418,-2.33282256,-44
4181297,2457182,57.11342239,22.88657761,-2.28865790,-43
4191301,2457312,56.67177582,23.32822418,-2.33282256,-44
4201303,2457442,56.68311310,23.31688690,-2.33168864,-44
4211307,2457572,56.67177582,23.32822418,-2.33282256,-44
4221309,2457702,56.68311310,23.31688690,-2.33168864,-44
4231314,2457832,56.66611099,23.33388901,-2.33338904,-44
4241317,2457963,57.11342239,22.88657761,-2.28865790,-43
4251321,2458094,57.10771561,22.89228439,-2.28922844,-43
4261323,2458224,56.68311310,23.31688690,-2.33168864,-44
4271327,2458355,57.10771561,22.89228439,-2.28922844,-43
4281330,2458486,57.11342239,22.88657761,-2.28865790,-43
4291334,2458617,57.10771561,22.89228439,-2.28922844,-43
4301337,2458746,56.24145889,23.75854111,-2.37585425,-44
4311341,2458877,57.10771561,22.89228439,-2.28922844,-43
4321343,2459006,56.24708557,23.75291443,-2.37529159,-44
4331347,2459136,56.67177582,23.32822418,-2.33282256,-44
4341350,2459266,56.67744064,23.32255936,-2.33225608,-44
4351354,2459397,57.10771561,22.89228439,-2.28922844,-43
4361357,2459527,56.67744064,23.32255936,-2.33225608,-44
4371361,2459658,57.10771561,22.89228439,-2.28922844,-43
4381364,2459788,56.67744064,23.32255936,-2.33225608,-44
4391367,2459919,57.11342239,22.88657761,-2.28865790,-43
4401370,2460049,56.67744064,23.32255936,-2.33225608,-44
4411374,2460179,56.67177582,23.32822418,-2.33282256,-44
4421377,2460309,56.67744064,23.32255936,-2.33225608,-44
4431381,2460439,56.67177582,23.32822418,-2.33282256,-44
4441383,2460569,56.68311310,23.31688690,-2.33168864,-44
4451388,2460699,56.66611099,23.33388901,-2.33338904,-44
4461390,2460830,57.11912918,22.88087082,-2.28808713,-43
